6,3,351.89,231.39,81.50,63.18,1,-1,-1,-1
6,2,497.17,235.56,57.73,61.69,1,-1,-1,-1
6,1,525.27,247.53,85.23,72.76,1,-1,-1,-1
7,11,223.55,163.51,35.72,26.34,1,-1,-1,-1
7,10,8.79,195.78,64.38,51.86,1,-1,-1,-1
7,9,500.10,186.97,54.62,39.54,1,-1,-1,-1
7,7,419.03,165.83,40.94,25.60,1,-1,-1,-1
7,6,463.32,169.84,50.03,31.72,1,-1,-1,-1
7,5,159.76,186.73,59.68,40.91,1,-1,-1,-1
7,3,350.70,233.07,82.37,64.19,1,-1,-1,-1
7,2,496.62,235.58,57.73,62.77,1,-1,-1,-1
7,1,526.02,251.00,85.80,72.82,1,-1,-1,-1
8,11,225.26,163.36,35.14,25.71,1,-1,-1,-1
8,10,12.34,198.27,62.62,48.40,1,-1,-1,-1
8,9,501.24,189.47,53.22,39.14,1,-1,-1,-1
8,7,418.75,167.64,41.20,25.41,1,-1,-1,-1
8,6,464.61,169.39,49.91,32.85,1,-1,-1,-1
8,5,165.63,186.76,56.95,38.92,1,-1,-1,-1
8,3,350.36,235.40,82.26,64.61,1,-1,-1,-1
8,2,499.13,235.95,61.32,65.54,1,-1,-1,-1
8,1,527.75,252.38,85.78,72.34,1,-1,-1,-1
9,12,370.79,211.30,70.90,38.66,1,-1,-1,-1
9,11,226.64,160.18,36.66,27.54,1,-1,-1,-1
9,10,16.41,198.64,61.43,46.51,1,-1,-1,-1
9,9,500.72,185.64,55.68,43.43,1,-1,-1,-1
9,7,418.52,166.79,41.87,26.40,1,-1,-1,-1
9,6,466.18,167.84,49.66,34.36,1,-1,-1,-1
9,5,168.02,185.99,56.39,38.51,1,-1,-1,-1
9,3,349.57,238.65,82.60,64.88,1,-1,-1,-1
9,2,499.46,237.52,64.48,66.94,1,-1,-1,-1
9,1,527.64,255.47,87.06,73.40,1,-1,-1,-1
10,12,372.26,212.58,69.29,38.49,1,-1,-1,-1
10,11,228.83,158.33,37.12,28.15,1,-1,-1,-1
10,10,21.51,198.40,60.04,45.29,1,-1,-1,-1
10,9,500.89,185.04,55.36,44.75,1,-1,-1,-1
10,7,418.00,166.00,42.29,27.62,1,-1,-1,-1
10,6,468.13,167.07,48.55,35.69,1,-1,-1,-1
10,5,171.37,185.28,55.17,37.69,1,-1,-1,-1
10,3,348.58,242.52,83.39,64.39,1,-1,-1,-1
10,2,499.86,239.08,67.22,68.05,1,-1,-1,-1
10,1,527.48,257.30,88.65,75.03,1,-1,-1,-1
11,12,368.69,216.45,74.53,43.33,1,-1,-1,-1
11,11,230.19,157.56,36.56,28.42,1,-1,-1,-1
11,10,25.07,196.73,59.83,45.84,1,-1,-1,-1
11,9,500.93,183.92,55.66,46.78,1,-1,-1,-1
11,7,417.66,166.09,42.71,28.84,1,-1,-1,-1
11,6,469.72,166.71,48.41,36.64,1,-1,-1,-1
11,5,174.64,184.53,54.16,37.14,1,-1,-1,-1
11,3,348.91,246.33,82.55,63.81,1,-1,-1,-1
11,2,500.33,240.91,69.19,68.86,1,-1,-1,-1
11,1,527.86,260.82,90.34,76.23,1,-1,-1,-1
12,12,367.40,217.97,77.11,46.47,1,-1,-1,-1
12,11,231.34,156.61,36.05,28.47,1,-1,-1,-1
12,10,28.34,197.02,58.53,44.75,1,-1,-1,-1
12,9,501.14,182.14,56.75,50.19,1,-1,-1,-1
12,7,417.45,166.15,42.91,29.93,1,-1,-1,-1
12,6,471.39,166.60,48.01,36.86,1,-1,-1,-1
12,5,178.86,183.91,52.58,36.49,1,-1,-1,-1
12,3,348.51,249.26,82.62,63.89,1,-1,-1,-1
12,2,501.38,242.99,70.24,69.41,1,-1,-1,-1
12,1,528.22,263.59,91.87,76.94,1,-1,-1,-1
13,12,367.27,218.52,78.92,48.94,1,-1,-1,-1
13,11,232.57,154.76,35.68,29.22,1,-1,-1,-1
13,10,33.75,195.79,58.04,44.30,1,-1,-1,-1
13,9,501.41,182.28,57.53,52.07,1,-1,-1,-1
13,7,417.12,166.47,43.26,31.08,1,-1,-1,-1
13,6,473.41,166.54,47.09,36.42,1,-1,-1,-1
13,5,183.15,182.62,50.49,36.19,1,-1,-1,-1
13,3,347.56,253.21,83.16,64.18,1,-1,-1,-1
13,2,502.48,245.56,70.90,69.75,1,-1,-1,-1
13,1,528.48,265.58,93.57,78.08,1,-1,-1,-1
14,14,333.42,233.86,37.14,53.70,1,-1,-1,-1
14,12,366.11,219.18,81.10,51.10,1,-1,-1,-1
14,11,234.36,154.32,34.80,28.92,1,-1,-1,-1
14,9,501.93,184.98,57.25,52.06,1,-1,-1,-1
14,7,417.09,168.79,42.91,31.02,1,-1,-1,-1
14,6,474.78,168.37,46.54,36.41,1,-1,-1,-1
14,5,187.60,183.00,47.50,35.00,1,-1,-1,-1
14,3,346.61,256.16,84.11,64.89,1,-1,-1,-1
14,2,503.99,248.03,71.94,70.17,1,-1,-1,-1
14,1,528.40,267.91,95.04,78.81,1,-1,-1,-1
15,14,333.24,233.85,37.40,55.67,1,-1,-1,-1
15,12,365.70,219.47,82.12,52.01,1,-1,-1,-1
15,11,235.92,154.57,34.55,28.52,1,-1,-1,-1
15,9,502.72,189.57,56.71,49.58,1,-1,-1,-1
15,7,416.96,170.07,43.03,30.78,1,-1,-1,-1
15,6,475.50,171.80,46.50,36.39,1,-1,-1,-1
15,5,191.35,182.51,44.85,33.98,1,-1,-1,-1
15,3,345.60,258.23,84.99,65.94,1,-1,-1,-1
15,2,504.77,249.96,72.82,70.91,1,-1,-1,-1
15,1,529.84,270.02,96.71,79.95,1,-1,-1,-1
16,14,332.05,234.47,37.20,56.15,1,-1,-1,-1
16,12,365.04,220.16,83.58,53.25,1,-1,-1,-1
16,11,237.84,153.94,34.03,27.78,1,-1,-1,-1
16,9,503.23,192.17,56.96,48.60,1,-1,-1,-1
16,7,416.93,171.22,42.60,30.82,1,-1,-1,-1
16,6,476.57,173.13,46.46,36.54,1,-1,-1,-1
16,5,196.81,184.48,40.81,31.68,1,-1,-1,-1
16,3,344.47,261.47,85.24,66.54,1,-1,-1,-1
16,2,506.81,252.10,74.28,72.28,1,-1,-1,-1
16,1,531.66,272.41,97.83,81.06,1,-1,-1,-1
17,14,330.74,235.27,36.97,55.41,1,-1,-1,-1
17,12,364.53,221.31,84.41,54.18,1,-1,-1,-1
17,9,503.78,194.76,57.06,47.49,1,-1,-1,-1
17,7,416.73,171.30,42.63,31.33,1,-1,-1,-1
17,6,477.13,174.22,46.53,37.15,1,-1,-1,-1
17,5,200.58,183.84,38.58,30.72,1,-1,-1,-1
17,3,342.97,264.87,85.76,67.09,1,-1,-1,-1
17,2,508.20,254.39,75.56,72.54,1,-1,-1,-1
17,1,532.62,275.13,99.75,81.97,1,-1,-1,-1
18,14,328.46,242.82,36.47,56.19,1,-1,-1,-1
18,12,364.64,223.17,85.25,55.55,1,-1,-1,-1
18,9,504.08,197.49,57.08,46.31,1,-1,-1,-1
18,7,416.16,172.40,42.43,31.42,1,-1,-1,-1
18,6,477.60,175.50,47.14,37.74,1,-1,-1,-1
18,5,204.46,183.78,36.45,28.90,1,-1,-1,-1
18,3,341.97,267.13,86.75,68.33,1,-1,-1,-1
18,2,509.70,257.71,76.64,73.76,1,-1,-1,-1
18,1,533.65,279.60,101.86,81.95,1,-1,-1,-1
19,14,327.01,246.96,36.13,56.62,1,-1,-1,-1
19,12,363.25,224.80,86.60,57.03,1,-1,-1,-1
19,9,504.62,202.25,56.53,43.03,1,-1,-1,-1
19,7,415.83,173.09,42.00,31.42,1,-1,-1,-1
19,6,477.99,175.74,47.68,38.71,1,-1,-1,-1
19,5,206.49,182.27,35.69,28.40,1,-1,-1,-1
19,3,340.38,270.61,87.79,69.27,1,-1,-1,-1
19,2,511.26,260.24,77.37,75.16,1,-1,-1,-1
19,1,534.38,282.57,103.69,82.62,1,-1,-1,-1
20,14,325.30,249.63,36.68,58.08,1,-1,-1,-1
20,12,361.47,226.64,88.67,58.49,1,-1,-1,-1
20,9,505.25,202.45,56.22,42.92,1,-1,-1,-1
20,7,415.40,173.49,41.90,31.63,1,-1,-1,-1
20,6,478.64,176.38,48.16,39.42,1,-1,-1,-1
20,3,338.38,273.46,89.09,70.21,1,-1,-1,-1
20,2,512.91,262.92,78.32,76.32,1,-1,-1,-1
20,1,535.61,285.92,104.26,84.13,1,-1,-1,-1
21,14,323.94,252.07,36.90,56.54,1,-1,-1,-1
21,12,362.32,228.63,88.79,59.53,1,-1,-1,-1
21,9,505.53,204.03,56.73,43.10,1,-1,-1,-1
21,7,414.79,174.36,42.12,32.08,1,-1,-1,-1
21,6,479.02,178.43,48.47,39.20,1,-1,-1,-1
21,3,336.34,275.61,91.45,71.64,1,-1,-1,-1
21,2,514.54,266.13,79.75,76.81,1,-1,-1,-1
21,1,535.90,290.01,106.10,84.95,1,-1,-1,-1
22,14,322.02,254.99,37.21,56.66,1,-1,-1,-1
22,12,363.92,231.06,87.73,60.13,1,-1,-1,-1
22,9,505.84,204.31,57.54,43.85,1,-1,-1,-1
22,7,414.12,174.99,42.56,32.79,1,-1,-1,-1
22,6,479.93,178.81,49.38,39.63,1,-1,-1,-1
22,3,334.31,278.32,92.50,73.36,1,-1,-1,-1
22,2,515.77,268.91,81.22,77.40,1,-1,-1,-1
22,1,536.22,290.49,108.91,88.07,1,-1,-1,-1
23,14,319.44,260.00,38.97,58.98,1,-1,-1,-1
23,12,364.89,233.07,87.34,60.64,1,-1,-1,-1
23,9,506.32,203.27,58.00,45.65,1,-1,-1,-1
23,7,413.56,175.30,42.99,33.53,1,-1,-1,-1
23,6,480.38,179.89,49.33,39.61,1,-1,-1,-1
23,3,333.26,281.95,94.70,73.76,1,-1,-1,-1
23,2,516.38,271.54,82.57,75.64,1,-1,-1,-1
23,1,538.43,294.68,110.44,89.20,1,-1,-1,-1
24,14,317.02,262.42,39.70,60.36,1,-1,-1,-1
24,12,364.31,234.88,87.73,61.22,1,-1,-1,-1
24,9,506.83,202.55,58.50,47.56,1,-1,-1,-1
24,7,413.12,176.44,43.36,34.10,1,-1,-1,-1
24,6,481.21,180.91,48.99,40.05,1,-1,-1,-1
24,3,331.50,286.62,95.81,75.14,1,-1,-1,-1
24,2,518.04,275.54,83.74,77.46,1,-1,-1,-1
24,1,539.58,299.00,112.23,90.04,1,-1,-1,-1
25,14,315.07,265.75,39.27,57.79,1,-1,-1,-1
25,12,364.44,237.53,88.18,61.57,1,-1,-1,-1
25,9,507.00,203.24,58.70,48.52,1,-1,-1,-1
25,7,412.65,177.71,43.55,34.31,1,-1,-1,-1
25,6,482.75,179.39,48.62,41.82,1,-1,-1,-1
25,3,327.56,289.71,98.76,76.26,1,-1,-1,-1
25,2,520.24,279.28,85.46,77.97,1,-1,-1,-1
25,1,541.54,303.17,114.23,92.77,1,-1,-1,-1
26,14,313.27,267.45,41.40,59.45,1,-1,-1,-1
26,12,363.94,239.24,88.54,62.36,1,-1,-1,-1
26,9,507.22,204.64,59.03,49.10,1,-1,-1,-1
26,7,411.94,179.71,43.83,33.84,1,-1,-1,-1
26,6,483.85,181.92,48.57,41.36,1,-1,-1,-1
26,3,324.21,292.40,101.48,78.42,1,-1,-1,-1
26,2,521.76,281.32,87.22,75.54,1,-1,-1,-1
26,1,541.24,303.52,118.15,98.10,1,-1,-1,-1
27,14,311.10,270.48,41.73,60.87,1,-1,-1,-1
27,12,362.96,240.97,88.80,63.52,1,-1,-1,-1
27,9,507.36,205.63,59.60,49.65,1,-1,-1,-1
27,7,411.37,180.17,44.03,34.08,1,-1,-1,-1
27,6,485.55,179.52,48.56,43.55,1,-1,-1,-1
27,3,321.47,297.43,103.99,80.32,1,-1,-1,-1
27,2,523.37,284.68,88.66,73.81,1,-1,-1,-1
27,1,541.05,305.39,120.66,101.73,1,-1,-1,-1
28,14,309.35,274.53,41.71,61.56,1,-1,-1,-1
28,12,363.07,243.37,89.38,64.78,1,-1,-1,-1
28,9,507.89,205.94,59.86,50.63,1,-1,-1,-1
28,7,410.43,182.64,44.48,33.59,1,-1,-1,-1
28,6,485.21,185.95,47.09,40.72,1,-1,-1,-1
28,3,318.84,302.97,105.95,81.51,1,-1,-1,-1
28,2,525.18,288.63,90.21,74.82,1,-1,-1,-1
28,1,540.53,306.52,123.98,105.23,1,-1,-1,-1
29,14,307.03,278.23,42.59,64.27,1,-1,-1,-1
29,12,363.38,245.87,89.92,66.22,1,-1,-1,-1
29,9,508.16,206.29,60.29,51.66,1,-1,-1,-1
29,7,409.57,185.74,44.99,32.29,1,-1,-1,-1
29,6,485.11,189.89,45.45,39.04,1,-1,-1,-1
29,3,316.96,306.62,107.67,83.21,1,-1,-1,-1
29,2,529.51,292.72,91.53,76.64,1,-1,-1,-1
29,1,542.38,312.22,126.29,106.30,1,-1,-1,-1
30,14,304.80,278.68,43.57,56.39,1,-1,-1,-1
30,12,363.03,248.20,91.80,67.48,1,-1,-1,-1
30,9,508.75,208.11,60.81,51.76,1,-1,-1,-1
30,7,408.90,186.91,45.37,31.96,1,-1,-1,-1
30,6,486.74,191.70,44.83,38.19,1,-1,-1,-1
30,3,312.25,310.35,110.11,86.94,1,-1,-1,-1
30,2,535.01,296.92,97.73,79.54,1,-1,-1,-1
30,1,543.14,313.99,129.29,109.69,1,-1,-1,-1
31,21,5.05,237.92,64.08,76.39,1,-1,-1,-1
31,14,302.21,284.35,45.14,57.00,1,-1,-1,-1
31,12,361.94,250.79,92.99,68.16,1,-1,-1,-1
31,9,509.55,209.54,61.05,51.84,1,-1,-1,-1
31,7,408.21,186.86,45.80,32.30,1,-1,-1,-1
31,6,487.85,193.56,43.76,37.46,1,-1,-1,-1
31,3,310.13,316.80,112.14,87.52,1,-1,-1,-1
31,2,537.96,300.64,101.19,81.47,1,-1,-1,-1
31,1,543.62,315.42,132.65,114.29,1,-1,-1,-1
32,21,4.98,235.69,69.16,75.85,1,-1,-1,-1
32,14,300.08,288.40,46.33,48.94,1,-1,-1,-1
32,12,360.81,254.49,94.30,68.98,1,-1,-1,-1
32,9,510.05,210.58,61.61,51.94,1,-1,-1,-1
32,7,407.43,186.87,46.43,32.90,1,-1,-1,-1
32,6,489.17,194.72,43.36,36.80,1,-1,-1,-1
32,3,306.55,322.10,115.00,90.78,1,-1,-1,-1
32,2,540.44,305.05,104.40,83.22,1,-1,-1,-1
32,1,544.23,315.33,136.31,118.35,1,-1,-1,-1
33,21,6.36,233.01,72.17,74.28,1,-1,-1,-1
33,14,298.01,293.43,46.04,45.93,1,-1,-1,-1
33,12,359.71,257.29,95.49,70.11,1,-1,-1,-1
33,9,511.32,211.61,62.13,52.14,1,-1,-1,-1
33,7,406.57,187.62,47.01,33.40,1,-1,-1,-1
33,6,491.53,192.06,45.28,39.32,1,-1,-1,-1
33,3,302.15,327.02,117.81,94.17,1,-1,-1,-1
33,2,541.34,309.09,104.10,83.46,1,-1,-1,-1
33,1,544.76,320.63,140.30,122.65,1,-1,-1,-1
34,22,515.29,210.27,53.22,28.25,1,-1,-1,-1
34,21,6.81,228.70,76.27,73.76,1,-1,-1,-1
34,14,294.14,296.48,46.68,43.28,1,-1,-1,-1
34,12,357.11,259.96,96.97,71.47,1,-1,-1,-1
34,9,511.21,212.92,63.12,52.91,1,-1,-1,-1
34,7,405.85,190.32,46.93,32.76,1,-1,-1,-1
34,6,493.39,190.55,49.41,42.28,1,-1,-1,-1
34,3,297.73,331.56,120.54,97.67,1,-1,-1,-1
34,1,546.86,322.48,143.80,128.55,1,-1,-1,-1
35,22,515.81,211.14,53.33,27.74,1,-1,-1,-1
35,21,9.97,229.30,78.66,70.92,1,-1,-1,-1
35,14,291.69,306.07,48.28,46.97,1,-1,-1,-1
35,12,355.55,263.12,97.80,72.30,1,-1,-1,-1
35,9,511.41,213.97,64.09,53.68,1,-1,-1,-1
35,7,404.94,190.29,47.54,33.34,1,-1,-1,-1
35,6,493.46,189.83,51.53,44.40,1,-1,-1,-1
35,3,294.74,336.28,123.31,101.07,1,-1,-1,-1
35,1,549.31,326.53,146.30,132.83,1,-1,-1,-1
36,22,517.75,212.21,52.67,26.70,1,-1,-1,-1
36,21,13.11,227.54,80.68,69.74,1,-1,-1,-1
36,14,289.26,312.18,48.57,43.02,1,-1,-1,-1
36,12,354.45,266.13,98.50,73.18,1,-1,-1,-1
36,9,511.90,215.68,64.80,53.94,1,-1,-1,-1
36,7,404.14,190.34,48.15,34.04,1,-1,-1,-1
36,6,493.24,190.50,52.95,45.55,1,-1,-1,-1
36,3,291.30,341.37,126.26,102.95,1,-1,-1,-1
36,1,550.91,332.65,147.51,135.09,1,-1,-1,-1
37,22,517.79,213.15,53.58,26.80,1,-1,-1,-1
37,21,16.54,226.32,83.13,68.27,1,-1,-1,-1
37,14,286.93,316.71,48.64,40.50,1,-1,-1,-1
37,12,352.86,267.58,99.61,75.23,1,-1,-1,-1
37,9,512.13,217.04,65.69,54.38,1,-1,-1,-1
37,7,403.43,190.41,48.90,35.50,1,-1,-1,-1
37,6,492.63,186.92,54.20,48.10,1,-1,-1,-1
37,3,286.40,348.28,130.05,104.32,1,-1,-1,-1
37,1,552.91,337.20,149.41,138.24,1,-1,-1,-1
38,21,22.79,223.45,83.76,67.80,1,-1,-1,-1
38,14,287.12,317.77,46.75,41.34,1,-1,-1,-1
38,12,350.50,271.18,101.61,76.11,1,-1,-1,-1
38,9,512.66,217.35,66.07,54.94,1,-1,-1,-1
38,7,402.93,190.46,49.37,36.44,1,-1,-1,-1
38,6,492.35,189.35,54.75,48.70,1,-1,-1,-1
38,3,281.55,356.49,133.32,106.88,1,-1,-1,-1
38,1,554.33,340.63,151.14,143.10,1,-1,-1,-1
39,21,27.61,220.20,84.95,67.37,1,-1,-1,-1
39,14,284.21,322.15,47.80,42.06,1,-1,-1,-1
39,12,348.44,273.83,103.11,77.21,1,-1,-1,-1
39,9,513.03,217.91,66.45,55.81,1,-1,-1,-1
39,7,402.09,190.98,49.77,37.52,1,-1,-1,-1
39,6,492.61,189.50,55.48,49.91,1,-1,-1,-1
39,3,277.43,362.01,136.68,108.41,1,-1,-1,-1
39,1,556.59,342.84,153.04,147.55,1,-1,-1,-1
40,21,32.87,219.34,85.06,65.52,1,-1,-1,-1
40,14,280.73,327.83,48.60,42.81,1,-1,-1,-1
40,12,346.83,277.82,104.35,78.24,1,-1,-1,-1
40,9,513.73,218.78,67.08,56.96,1,-1,-1,-1
40,7,401.35,192.94,49.86,36.92,1,-1,-1,-1
40,6,493.17,188.94,56.20,51.36,1,-1,-1,-1
40,3,276.86,370.24,137.57,110.25,1,-1,-1,-1
40,1,559.30,345.63,156.16,152.32,1,-1,-1,-1
41,21,37.25,216.70,85.16,64.81,1,-1,-1,-1
41,12,345.43,281.78,105.37,79.42,1,-1,-1,-1
41,9,514.58,218.95,67.58,58.61,1,-1,-1,-1
41,7,400.26,193.62,50.33,37.19,1,-1,-1,-1
41,6,494.10,188.38,56.38,52.51,1,-1,-1,-1
41,3,273.19,379.34,139.50,112.36,1,-1,-1,-1
41,1,561.59,352.82,157.81,156.87,1,-1,-1,-1
42,21,44.77,215.07,84.12,63.76,1,-1,-1,-1
42,12,342.33,285.06,107.11,81.41,1,-1,-1,-1
42,9,514.69,220.94,68.78,58.90,1,-1,-1,-1
42,7,399.34,193.48,51.12,38.64,1,-1,-1,-1
42,6,494.68,191.31,57.57,51.28,1,-1,-1,-1
42,3,265.95,388.12,143.95,115.02,1,-1,-1,-1
42,1,565.69,357.19,161.70,161.46,1,-1,-1,-1
43,21,49.06,214.81,82.46,62.02,1,-1,-1,-1
43,12,338.68,288.79,108.44,82.95,1,-1,-1,-1
43,9,515.76,221.07,69.31,60.94,1,-1,-1,-1
43,7,398.90,193.98,51.27,39.02,1,-1,-1,-1
43,6,495.85,191.19,58.10,52.47,1,-1,-1,-1
43,3,260.57,395.10,148.64,118.03,1,-1,-1,-1
43,1,565.89,357.05,162.78,154.90,1,-1,-1,-1
44,27,413.28,123.62,46.34,62.34,1,-1,-1,-1
44,21,54.41,213.29,80.99,61.43,1,-1,-1,-1
44,12,334.26,292.52,110.83,85.60,1,-1,-1,-1
44,9,515.21,223.16,69.54,60.32,1,-1,-1,-1
44,7,398.28,195.24,51.74,39.95,1,-1,-1,-1
44,6,496.92,190.70,58.62,53.89,1,-1,-1,-1
44,3,252.31,404.82,153.24,119.93,1,-1,-1,-1
44,1,566.93,361.56,166.11,150.55,1,-1,-1,-1
45,21,59.95,212.54,79.30,60.35,1,-1,-1,-1
45,12,332.02,298.12,112.48,86.18,1,-1,-1,-1
45,9,516.16,223.30,70.14,61.05,1,-1,-1,-1
45,7,397.34,195.35,52.26,41.29,1,-1,-1,-1
45,6,497.84,191.18,59.18,54.80,1,-1,-1,-1
45,3,246.61,414.82,155.01,119.04,1,-1,-1,-1
45,1,569.34,370.56,169.05,148.96,1,-1,-1,-1
46,21,65.00,211.50,77.23,59.04,1,-1,-1,-1
46,12,327.66,302.12,114.28,88.03,1,-1,-1,-1
46,9,517.43,223.53,70.58,62.02,1,-1,-1,-1
46,7,396.43,196.19,52.46,41.94,1,-1,-1,-1
46,6,498.28,194.65,60.40,54.10,1,-1,-1,-1
46,3,242.51,421.31,156.13,119.25,1,-1,-1,-1
46,1,573.32,378.37,174.99,147.92,1,-1,-1,-1
47,21,70.19,210.21,75.95,57.92,1,-1,-1,-1
47,12,323.55,307.54,115.14,89.79,1,-1,-1,-1
47,9,516.79,225.58,71.54,62.34,1,-1,-1,-1
47,7,395.60,196.50,53.05,42.64,1,-1,-1,-1
47,6,498.45,196.25,61.15,53.79,1,-1,-1,-1
47,3,237.92,427.80,157.76,116.72,1,-1,-1,-1
47,1,573.51,386.75,179.38,147.71,1,-1,-1,-1
48,21,75.32,208.63,75.57,56.88,1,-1,-1,-1
48,12,321.26,309.05,116.63,93.24,1,-1,-1,-1
48,9,517.40,228.55,72.57,62.81,1,-1,-1,-1
48,7,394.82,197.37,53.55,43.16,1,-1,-1,-1
48,6,498.74,194.68,61.93,55.59,1,-1,-1,-1
48,1,572.12,391.56,178.32,143.73,1,-1,-1,-1
49,21,79.50,206.39,75.00,56.86,1,-1,-1,-1
49,12,318.21,317.93,117.04,94.35,1,-1,-1,-1
49,9,517.03,233.03,74.12,62.33,1,-1,-1,-1
49,7,394.00,198.63,54.01,43.33,1,-1,-1,-1
49,6,498.87,194.00,62.84,57.07,1,-1,-1,-1
49,1,572.88,398.05,177.61,140.93,1,-1,-1,-1
50,30,414.52,128.77,48.01,62.64,1,-1,-1,-1
50,21,84.65,204.28,74.17,56.95,1,-1,-1,-1
50,12,315.59,324.91,118.49,94.91,1,-1,-1,-1
50,9,516.08,235.27,75.59,62.25,1,-1,-1,-1
50,7,393.04,200.05,54.75,43.39,1,-1,-1,-1
50,6,499.21,192.79,63.58,59.33,1,-1,-1,-1
51,30,414.66,129.68,48.52,63.09,1,-1,-1,-1
51,21,89.66,203.80,73.38,56.06,1,-1,-1,-1
51,12,310.72,330.35,120.03,96.46,1,-1,-1,-1
51,9,516.54,235.51,76.48,63.85,1,-1,-1,-1
51,7,391.67,200.61,55.55,44.10,1,-1,-1,-1
51,6,499.48,195.42,64.40,59.63,1,-1,-1,-1
52,30,414.22,130.19,50.14,64.36,1,-1,-1,-1
52,21,94.33,201.96,72.56,55.94,1,-1,-1,-1
52,12,306.28,336.06,122.02,98.99,1,-1,-1,-1
52,9,516.64,237.99,78.37,63.83,1,-1,-1,-1
52,7,390.07,201.16,56.66,45.01,1,-1,-1,-1
52,6,499.99,197.80,65.50,59.87,1,-1,-1,-1
53,31,507.32,162.56,41.47,34.02,1,-1,-1,-1
53,30,414.33,130.88,50.85,64.77,1,-1,-1,-1
53,21,97.84,200.56,71.64,55.71,1,-1,-1,-1
53,12,302.50,340.16,122.93,100.80,1,-1,-1,-1
53,9,516.51,240.68,79.90,63.64,1,-1,-1,-1
53,7,388.80,201.59,57.44,45.77,1,-1,-1,-1
53,6,499.52,197.39,66.62,61.32,1,-1,-1,-1
54,30,414.51,131.37,51.49,65.22,1,-1,-1,-1
54,21,101.89,199.95,70.47,54.87,1,-1,-1,-1
54,12,295.10,302.79,142.63,129.95,1,-1,-1,-1
54,9,515.89,242.84,81.32,63.83,1,-1,-1,-1
54,7,387.41,201.95,58.16,46.51,1,-1,-1,-1
54,6,499.90,199.33,68.32,61.57,1,-1,-1,-1
55,30,414.43,132.90,52.18,65.88,1,-1,-1,-1
55,21,107.13,198.63,69.24,53.62,1,-1,-1,-1
55,12,289.78,327.33,139.21,127.87,1,-1,-1,-1
55,9,517.90,243.11,82.01,65.73,1,-1,-1,-1
55,7,386.21,202.49,59.01,47.25,1,-1,-1,-1
55,6,501.07,203.09,69.48,60.53,1,-1,-1,-1
56,30,414.15,134.56,53.03,66.05,1,-1,-1,-1
56,21,112.15,196.86,68.31,53.17,1,-1,-1,-1
56,12,284.92,345.62,138.90,125.38,1,-1,-1,-1
56,9,519.49,244.24,82.36,67.70,1,-1,-1,-1
56,7,384.58,203.12,59.42,48.01,1,-1,-1,-1
56,6,502.24,206.51,70.43,59.38,1,-1,-1,-1
57,30,414.31,135.75,53.22,65.96,1,-1,-1,-1
